#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	W	W_MIN	W_MAX
573210	2014-11-01 00:00:00	2014	2015	11	177	177	177
573210	2014-11-02 00:00:00	2014	2015	11	176	176	176
573210	2014-11-03 00:00:00	2014	2015	11	176	176	176
573210	2014-11-04 00:00:00	2014	2015	11	174	174	174
573210	2014-11-05 00:00:00	2014	2015	11	174	174	174
573210	2014-11-06 00:00:00	2014	2015	11	175	175	175
573210	2014-11-07 00:00:00	2014	2015	11	174	174	174
573210	2014-11-08 00:00:00	2014	2015	11	171	171	171
573210	2014-11-09 00:00:00	2014	2015	11	170	170	170
573210	2014-11-10 00:00:00	2014	2015	11	169	169	169
573210	2014-11-11 00:00:00	2014	2015	11	168	168	168
573210	2014-11-12 00:00:00	2014	2015	11	167	167	167
573210	2014-11-13 00:00:00	2014	2015	11	166	166	166
573210	2014-11-14 00:00:00	2014	2015	11	165	165	165
573210	2014-11-15 00:00:00	2014	2015	11	165	165	165
573210	2014-11-16 00:00:00	2014	2015	11	165	165	165
573210	2014-11-17 00:00:00	2014	2015	11	167	167	167
573210	2014-11-18 00:00:00	2014	2015	11	167	167	167
573210	2014-11-19 00:00:00	2014	2015	11	170	170	170
573210	2014-11-20 00:00:00	2014	2015	11	175	175	175
573210	2014-11-21 00:00:00	2014	2015	11	171	171	171
573210	2014-11-22 00:00:00	2014	2015	11	169	169	169
573210	2014-11-23 00:00:00	2014	2015	11	169	169	169
573210	2014-11-24 00:00:00	2014	2015	11	169	169	169
573210	2014-11-25 00:00:00	2014	2015	11	168	168	168
573210	2014-11-26 00:00:00	2014	2015	11	167	167	167
573210	2014-11-27 00:00:00	2014	2015	11	166	166	166
573210	2014-11-28 00:00:00	2014	2015	11	165	165	165
573210	2014-11-29 00:00:00	2014	2015	11	165	165	165
573210	2014-11-30 00:00:00	2014	2015	11	163	163	163
573210	2014-12-01 00:00:00	2014	2015	12	162	162	162
573210	2014-12-02 00:00:00	2014	2015	12	161	161	161
573210	2014-12-03 00:00:00	2014	2015	12	163	163	163
573210	2014-12-04 00:00:00	2014	2015	12	162	162	162
573210	2014-12-05 00:00:00	2014	2015	12	162	162	162
573210	2014-12-06 00:00:00	2014	2015	12	163	163	163
573210	2014-12-07 00:00:00	2014	2015	12	162	162	162
573210	2014-12-08 00:00:00	2014	2015	12	162	162	162
573210	2014-12-09 00:00:00	2014	2015	12	162	162	162
573210	2014-12-10 00:00:00	2014	2015	12	161	161	161
573210	2014-12-11 00:00:00	2014	2015	12	161	161	161
573210	2014-12-12 00:00:00	2014	2015	12	168	168	168
573210	2014-12-13 00:00:00	2014	2015	12	174	174	174
573210	2014-12-14 00:00:00	2014	2015	12	190	190	190
573210	2014-12-15 00:00:00	2014	2015	12	206	206	206
573210	2014-12-16 00:00:00	2014	2015	12	208	208	208
573210	2014-12-17 00:00:00	2014	2015	12	219	219	219
573210	2014-12-18 00:00:00	2014	2015	12	221	221	221
573210	2014-12-19 00:00:00	2014	2015	12	224	224	224
573210	2014-12-20 00:00:00	2014	2015	12	258	258	258
573210	2014-12-21 00:00:00	2014	2015	12	290	290	290
573210	2014-12-22 00:00:00	2014	2015	12	287	287	287
573210	2014-12-23 00:00:00	2014	2015	12	278	278	278
573210	2014-12-24 00:00:00	2014	2015	12	268	268	268
573210	2014-12-25 00:00:00	2014	2015	12	262	262	262
573210	2014-12-26 00:00:00	2014	2015	12	260	260	260
573210	2014-12-27 00:00:00	2014	2015	12	251	251	251
573210	2014-12-28 00:00:00	2014	2015	12	248	248	248
573210	2014-12-29 00:00:00	2014	2015	12	245	245	245
573210	2014-12-30 00:00:00	2014	2015	12	249	249	249
573210	2014-12-31 00:00:00	2014	2015	12	255	255	255
